Alabama,1984,38074,3890096,6,11851
Minnesota,1984,51622,4143699,4,9194
Minnesota,1985,52355,4172453,4,9296
Minnesota,1986,55323,4201207,4,10758
Minnesota,1987,56043,4229961,4,13398
Minnesota,1988,55873,4258715,4,14075
Minnesota,1989,55545,4287469,4,13488
Minnesota,1990,52704,4316223,4,13676
Minnesota,1991,50671,4344977,4,13721
Minnesota,1992,52859,4373732,4,13784
Minnesota,1993,53836,4402486,4,13940
Minnesota,1994,55937,4431240,4,13817
Minnesota,1995,60153,4459994,4,13954
Minnesota,1996,62188,4488748,4,13734
Minnesota,1997,66171,4517502,4,14354
Minnesota,1998,68291,4546256,4,15232
Minnesota,1999,70799,4575011,4,15023
Minnesota,2000,72595,4603765,4,14910
Minnesota,2001,71243,4632519,4,14378
Minnesota,2002,70017,4661273,4,8799
Minnesota,2003,69235,4690027,4,7808
Minnesota,2004,68098,4718781,4,7731
Minnesota,2005,65939,4747535,4,7590
Minnesota,2006,66224,4776290,4,7658
Minnesota,2007,63416,4805044,4,7573
Minnesota,2008,61213,4833798,4,7254
Minnesota,2009,59299,4862552,4,6857
Minnesota,2010,58907,4891306,4,7365
Minnesota,2011,62363,4920060,4,7705
Minnesota,2012,62883,4948814,4,7875
Missouri,1984,45629,4958047,4,7662
Missouri,1985,45678,4986527,4,7836
Missouri,1986,46306,5015170,4,7851
Missouri,1987,46253,5043978,4,7532
Missouri,1988,47034,5072952,4,7246
Missouri,1989,48505,5102091,4,7040
Missouri,1990,47750,5131399,4,7123
Missouri,1991,46356,5160874,4,6674
Missouri,1992,45823,5190519,4,6878
Missouri,1993,47063,5220334,4,6565
Missouri,1994,50802,5250321,4,6456
Missouri,1995,52691,5280479,4,6139
Missouri,1996,52700,5310811,4,6007
Missouri,1997,56131,5341317,4,5798
Missouri,1998,58654,5371999,4,5453
Missouri,1999,60476,5402856,4,5245
Missouri,2000,58704,5433891,4,5043
Missouri,2001,55848,5465104,4,5081
Missouri,2002,56375,5496497,4,5750
Missouri,2003,54634,5528069,4,28242
Missouri,2004,52521,5559824,4,4928
Missouri,2005,52288,5591760,4,4570
Missouri,2006,52498,5623880,4,4739
Missouri,2007,51636,5656184,4,4362
Missouri,2008,52278,5688675,4,4638
Missouri,2009,51715,5721351,4,3738
Missouri,2010,49024,5754216,4,3008
Missouri,2011,49806,5787269,4,9755
Missouri,2012,51283,5820512,4,4543
Nebraska,1984,46158,1557844,4,6136
Nebraska,1985,45373,1562873,4,6369
Nebraska,1986,45697,1567902,4,6295
Nebraska,1987,47455,1572930,4,6258
Nebraska,1988,48522,1577959,4,6392
Nebraska,1989,48472,1582988,4,6223
Nebraska,1990,49260,1588016,4,6216
Nebraska,1991,49958,1593045,4,6160
Nebraska,1992,49927,1598074,4,6404
Nebraska,1993,50212,1603103,4,6172
Nebraska,1994,50606,1608131,4,6069
Nebraska,1995,51037,1613160,4,6424
Nebraska,1996,51141,1618189,4,6384
Nebraska,1997,52008,1623218,4,6583
Nebraska,1998,53940,1628246,4,6452
Nebraska,1999,56212,1633275,4,6627
Nebraska,2000,57921,1638304,4,6320
Nebraska,2001,57382,1643333,4,6554
Nebraska,2002,56525,1648361,4,6512
Nebraska,2003,55805,1653390,4,6630
Nebraska,2004,56552,1658419,4,6431
Nebraska,2005,57380,1663448,4,6382
Nebraska,2006,56405,1668476,4,6347
Nebraska,2007,56028,1673505,4,6402
Nebraska,2008,55316,1678534,4,6027
Nebraska,2009,55799,1683563,4,3609
Nebraska,2010,57845,1688591,4,3514
Nebraska,2011,56247,1693620,4,4938
Nebraska,2012,54300,1698649,4,6242
Nevada,1984,52466,763405,8,4076
Nevada,1985,51510,791238,8,4418
Nevada,1986,53888,820086,8,4736
Nevada,1987,53778,849985,8,5024
Nevada,1988,54030,880975,8,5464
Nevada,1989,55256,913094,8,5682
Nevada,1990,56131,946385,8,6165
Nevada,1991,54374,980889,8,6619
Nevada,1992,55349,1016652,8,7071
Nevada,1993,57321,1053718,8,7610
Nevada,1994,56271,1092135,8,8362
Nevada,1995,56880,1131953,8,8672
Nevada,1996,57611,1173223,8,9117
Nevada,1997,57502,1215998,8,9387
Nevada,1998,58387,1260332,8,10162
Nevada,1999,60987,1306283,8,10684
Nevada,2000,61879,1353909,8,10865
Nevada,2001,60006,1403271,8,11540
Nevada,2002,58729,1454433,8,12010
Nevada,2003,58729,1507460,8,12764
Nevada,2004,58870,1562420,8,12098
Nevada,2005,59985,1619385,8,13488
Nevada,2006,61628,1678426,8,13919
Nevada,2007,61030,1739620,8,13346
Nevada,2008,58542,1803045,8,14148
Nevada,2009,56169,1868782,8,12397
Nevada,2010,52619,1936916,8,13708
Nevada,2011,49220,2007534,8,14402
Nevada,2012,47514,2080727,8,14930
New Jersey,1984,62737,7570582,2,12600
New Jersey,1985,65281,7639203,2,13148
New Jersey,1986,66912,7707825,2,13517
New Jersey,1987,69124,7776446,2,13524
New Jersey,1988,71055,7845067,2,14019
New Jersey,1989,70188,7913688,2,13602
New Jersey,1990,68072,7982310,2,13810
New Jersey,1991,66282,8050931,2,13226
New Jersey,1992,65006,8119552,2,12834
New Jersey,1993,66178,8188173,2,12574
New Jersey,1994,67401,8256795,2,12094
New Jersey,1995,69656,8325416,2,12291
New Jersey,1996,71080,8394037,2,11469
New Jersey,1997,71571,8462658,2,11312
New Jersey,1998,71590,8531280,2,10096
New Jersey,1999,70071,8599901,2,10243
New Jersey,2000,69339,8668522,2,10180
New Jersey,2001,70598,8737144,2,10160
New Jersey,2002,72057,8805765,2,9923
New Jersey,2003,70791,8874386,2,9907
New Jersey,2004,73133,8943007,2,9335
New Jersey,2005,78457,9011629,2,9185
New Jersey,2006,74588,9080250,2,8714
New Jersey,2007,70531,9148871,2,7963
New Jersey,2008,71726,9217492,2,6755
New Jersey,2009,69628,9286114,2,1702
New Jersey,2010,67075,9354735,2,714
New Jersey,2011,67272,9423356,2,1940
New Jersey,2012,65856,9491978,2,5491
New Mexico,1984,43878,1419229,8,3988
New Mexico,1985,41939,1450505,8,4199
New Mexico,1986,41203,1482470,8,4587
New Mexico,1987,39303,1515140,8,4380
New Mexico,1988,39445,1548529,8,4417
New Mexico,1989,42892,1582654,8,4392
New Mexico,1990,44556,1617531,8,4239
New Mexico,1991,43937,1653177,8,4487
New Mexico,1992,43026,1689608,8,4552
New Mexico,1993,42909,1726843,8,4871
New Mexico,1994,41376,1764897,8,4994
New Mexico,1995,38959,1803790,8,5114
New Mexico,1996,41031,1843541,8,5206
New Mexico,1997,45077,1884167,8,5427
New Mexico,1998,46096,1925689,8,5514
New Mexico,1999,47325,1968126,8,5684
New Mexico,2000,46321,2011498,8,5485
New Mexico,2001,45528,2055825,8,6069
New Mexico,2002,45976,2101130,8,6010
New Mexico,2003,47440,2147433,8,6273
New Mexico,2004,48455,2194756,8,6399
New Mexico,2005,47162,2243122,8,6543
New Mexico,2006,48880,2292554,8,6980
New Mexico,2007,48527,2343075,8,6452
New Mexico,2008,47224,2394710,8,6114
New Mexico,2009,48593,2447483,8,5961
New Mexico,2010,46655,2501418,8,6143
New Mexico,2011,44536,2556542,8,6176
New Mexico,2012,43846,2612881,8,6131
New York,1984,48776,18758513,2,97611
New York,1985,50663,18885057,2,98802
New York,1986,52165,19011601,2,102101
New York,1987,54182,19138145,2,100004
New York,1988,56918,19264689,2,101153
New York,1989,56866,19391233,2,98998
New York,1990,54780,19517777,2,96459
New York,1991,52695,19644321,2,93964
New York,1992,51314,19770865,2,95270
New York,1993,50851,19897409,2,95985
New York,1994,50766,20023953,2,93833
New York,1995,52164,20150497,2,93533
New York,1996,53006,20277041,2,88102
New York,1997,53535,20403586,2,85215
New York,1998,55623,20530130,2,82347
New York,1999,56489,20656674,2,83698
New York,2000,56227,20783218,2,82887
New York,2001,55833,20909762,2,84629
New York,2002,55214,21036306,2,81784
New York,2003,55582,21162850,2,80785
New York,2004,56640,21289394,2,80021
New York,2005,56972,21415938,2,79163
New York,2006,56319,21542482,2,76136
New York,2007,55750,21669026,2,74676
New York,2008,55512,21795570,2,74144
New York,2009,54767,21922114,2,66554
New York,2010,53741,22048658,2,62928
New York,2011,51293,22175203,2,64810
New York,2012,52004,22301747,2,67883
North Carolina,1984,44892,6289800,5,3855
North Carolina,1985,45099,6377262,5,3942
North Carolina,1986,45282,6465941,5,4145
North Carolina,1987,46231,6555853,5,4322
North Carolina,1988,47886,6647015,5,4198
North Carolina,1989,47538,6739445,5,4224
North Carolina,1990,45957,6833161,5,4248
North Carolina,1991,45785,6928179,5,4793
North Carolina,1992,46274,7024519,5,4727
North Carolina,1993,47114,7122198,5,4457
North Carolina,1994,48543,7221235,5,4682
North Carolina,1995,51497,7321650,5,5035
North Carolina,1996,53180,7423461,5,4849
North Carolina,1997,52436,7526688,5,4582
North Carolina,1998,52546,7631350,5,4957
North Carolina,1999,52873,7737468,5,5312
North Carolina,2000,51912,7845061,5,5454
North Carolina,2001,49597,7954150,5,5408
North Carolina,2002,48073,8064756,5,5550
North Carolina,2003,49265,8176901,5,5648
North Carolina,2004,50766,8290604,5,5600
North Carolina,2005,48913,8405889,5,5634
North Carolina,2006,48263,8522777,5,5553
North Carolina,2007,48501,8641290,5,5975
North Carolina,2008,46777,8761452,5,6079
North Carolina,2009,46937,8883284,5,4774
North Carolina,2010,47645,9006810,5,4539
North Carolina,2011,45269,9132054,5,5482
North Carolina,2012,42413,9259040,5,6493
Ohio,1984,51579,11059383,3,43071
Ohio,1985,52369,11142475,3,42550
Ohio,1986,51648,11225566,3,44236
Ohio,1987,52441,11308658,3,43015
Ohio,1988,53502,11391749,3,42873
Ohio,1989,53193,11474841,3,42073
Ohio,1990,51691,11557932,3,43695
Ohio,1991,51286,11641024,3,43354
Ohio,1992,51273,11724115,3,43364
Ohio,1993,50484,11807206,3,43864
Ohio,1994,52209,11890298,3,43406
Ohio,1995,52634,11973389,3,43420
Ohio,1996,52245,12056481,3,43319
Ohio,1997,54895,12139572,3,43382
Ohio,1998,56380,12222664,3,41706
Ohio,1999,57660,12305755,3,42490
Ohio,2000,57533,12388847,3,42029
Ohio,2001,56086,12471938,3,41939
Ohio,2002,56158,12555030,3,39858
Ohio,2003,55054,12638121,3,41211
Ohio,2004,53836,12721213,3,45474
Ohio,2005,53803,12804304,3,46183
Ohio,2006,55043,12887396,3,45052
Ohio,2007,53897,12970487,3,45250
Ohio,2008,51175,13053579,3,44345
Ohio,2009,50215,13136670,3,36594
Ohio,2010,48468,13219761,3,37418
Ohio,2011,46431,13302853,3,36855
Ohio,2012,46511,13385944,3,44818
Oklahoma,1984,45263,3032890,7,4802
Oklahoma,1985,43899,3052964,7,4832
Oklahoma,1986,43272,3073038,7,5068
Oklahoma,1987,44444,3093112,7,4902
Oklahoma,1988,44637,3113186,7,5121
Oklahoma,1989,43299,3133260,7,4956
Oklahoma,1990,43065,3153334,7,5186
Oklahoma,1991,42545,3173408,7,5156
Oklahoma,1992,42147,3193482,7,5184
Oklahoma,1993,42575,3213556,7,5403
Oklahoma,1994,41691,3233630,7,5599
Oklahoma,1995,40975,3253704,7,5643
Oklahoma,1996,43732,3273778,7,5682
Oklahoma,1997,47596,3293852,7,5937
Oklahoma,1998,47760,3313926,7,6062
Oklahoma,1999,45571,3334000,7,6260
Oklahoma,2000,46153,3354074,7,6383
Oklahoma,2001,47851,3374148,7,6636
Oklahoma,2002,47149,3394222,7,6580
Oklahoma,2003,47986,3414296,7,5708
Oklahoma,2004,47698,3434370,7,6176
Oklahoma,2005,45672,3454444,7,6603
Oklahoma,2006,47529,3474518,7,6582
Oklahoma,2007,50082,3494592,7,6780
Oklahoma,2008,50721,3514666,7,6976
Oklahoma,2009,48825,3534740,7,6616
Oklahoma,2010,48961,3554814,7,6480
Oklahoma,2011,50518,3574887,7,5719
Oklahoma,2012,47258,3594961,7,5815
Oregon,1984,46260,2798560,9,6439
Oregon,1985,48570,2856819,9,6465
Oregon,1986,50561,2916291,9,6611
Oregon,1987,51715,2977002,9,6849
Oregon,1988,53055,3038976,9,6893
Oregon,1989,52095,3102240,9,6948
Oregon,1990,51386,3166821,9,6827
Oregon,1991,52058,3232747,9,6642
Oregon,1992,53203,3300045,9,6920
Oregon,1993,51665,3368745,9,7225
Oregon,1994,53001,3438874,9,6846
Oregon,1995,54811,3510463,9,6675
Oregon,1996,54134,3583543,9,6710
Oregon,1997,55818,3658144,9,6827
Oregon,1998,57287,3734298,9,6300
Oregon,1999,58145,3812037,9,6777
Oregon,2000,56872,3891394,9,6568
Oregon,2001,55162,3972404,9,6891
Oregon,2002,54365,4055100,9,6941
Oregon,2003,52548,4139518,9,6913
Oregon,2004,52516,4225693,9,6523
Oregon,2005,54476,4313662,9,6672
Oregon,2006,56392,4403462,9,6374
Oregon,2007,57185,4495132,9,6459
Oregon,2008,55591,4588710,9,6002
Oregon,2009,54586,4684236,9,5492
Oregon,2010,54656,4781751,9,5902
Oregon,2011,53875,4881296,9,6260
Oregon,2012,55371,4982913,9,6371
Pennsylvania,1984,46148,12336290,2,35319
Pennsylvania,1985,48606,12397283,2,36325
Pennsylvania,1986,49949,12458277,2,37159
Pennsylvania,1987,51131,12519270,2,36518
Pennsylvania,1988,52235,12580263,2,35450
Pennsylvania,1989,52001,12641256,2,36704
Pennsylvania,1990,51294,12702249,2,35558
Pennsylvania,1991,50515,12763242,2,35781
Pennsylvania,1992,49779,12824235,2,34990
Pennsylvania,1993,50416,12885228,2,31932
Pennsylvania,1994,52054,12946221,2,34199
Pennsylvania,1995,52936,13007214,2,28615
Pennsylvania,1996,53887,13068207,2,32366
Pennsylvania,1997,55979,13129200,2,33401
Pennsylvania,1998,55214,13190193,2,31610
Pennsylvania,1999,55887,13251187,2,32572
Pennsylvania,2000,58139,13312180,2,30810
Pennsylvania,2001,57111,13373173,2,30404
Pennsylvania,2002,55658,13434166,2,28839
Pennsylvania,2003,55335,13495159,2,29257
Pennsylvania,2004,55768,13556152,2,30032
Pennsylvania,2005,56590,13617145,2,29176
Pennsylvania,2006,56179,13678138,2,28805
Pennsylvania,2007,55978,13739131,2,27685
Pennsylvania,2008,54901,13800124,2,26564
Pennsylvania,2009,52760,13861117,2,21363
Pennsylvania,2010,52561,13922110,2,19245
Pennsylvania,2011,53090,13983103,2,22496
Pennsylvania,2012,54240,14044097,2,23116
Rhode Island,1984,49361,996255,1,3456
Rhode Island,1985,53263,1002505,1,3676
Rhode Island,1986,55633,1008755,1,3302
Rhode Island,1987,56979,1015005,1,2754
Rhode Island,1988,56544,1021254,1,2477
Rhode Island,1989,55931,1027504,1,2357
Rhode Island,1990,54299,1033754,1,2410
Rhode Island,1991,51369,1040004,1,2365
Rhode Island,1992,52265,1046254,1,2179
Rhode Island,1993,52338,1052503,1,2396
Rhode Island,1994,52590,1058753,1,2145
Rhode Island,1995,55151,1065003,1,2670
Rhode Island,1996,53454,1071253,1,2942
Rhode Island,1997,55190,1077503,1,3008
Rhode Island,1998,59957,1083752,1,2914
Rhode Island,1999,59431,1090002,1,2662
Rhode Island,2000,59643,1096252,1,1917
Rhode Island,2001,58546,1102502,1,2112
Rhode Island,2002,56750,1108751,1,1582
Rhode Island,2003,58883,1115001,1,1949
Rhode Island,2004,60102,1121251,1,2917
Rhode Island,2005,61613,1127501,1,2611
Rhode Island,2006,62570,1133751,1,3163
Rhode Island,2007,60290,1140000,1,2799
Rhode Island,2008,57825,1146250,1,2334
Rhode Island,2009,56307,1152500,1,1123
Rhode Island,2010,53897,1158750,1,1557
Rhode Island,2011,54776,1165000,1,1133
Rhode Island,2012,58351,1171249,1,2240
Tennessee,1984,36917,4603676,6,21885
Tennessee,1985,37520,4650701,6,22144
Tennessee,1986,39983,4698206,6,23076
Tennessee,1987,41226,4746196,6,22583
Tennessee,1988,40956,4794676,6,23299
Tennessee,1989,40748,4843652,6,23035
Tennessee,1990,40632,4893128,6,23991
Tennessee,1991,40889,4943109,6,23576
Tennessee,1992,40412,4993601,6,23935
Tennessee,1993,42943,5044609,6,23741
Tennessee,1994,45085,5096137,6,24705
Tennessee,1995,45587,5148192,6,23984
Tennessee,1996,45728,5200779,6,23754
Tennessee,1997,47334,5253903,6,25355
Tennessee,1998,50756,5307569,6,24872
Tennessee,1999,49448,5361784,6,24710
Tennessee,2000,47415,5416552,6,25986
Tennessee,2001,48344,5471880,6,25658
Tennessee,2002,48570,5527773,6,25167
Tennessee,2003,48063,5584237,6,26427
Tennessee,2004,47799,5641278,6,25090
Tennessee,2005,47831,5698901,6,25741
Tennessee,2006,47464,5757113,6,24618
Tennessee,2007,45399,5815919,6,25152
Tennessee,2008,44233,5875327,6,24371
Tennessee,2009,43354,5935341,6,20995
Tennessee,2010,43255,5995968,6,21603
Tennessee,2011,44471,6057214,6,22883
Tennessee,2012,43814,6119086,6,26177
Texas,1984,49968,14983297,7,48446
Texas,1985,49882,15263595,7,49106
Texas,1986,49614,15549137,7,50407
Texas,1987,48716,15840020,7,50043
Texas,1988,47934,16136345,7,50819
Texas,1989,48729,16438213,7,52081
Texas,1990,48374,16745729,7,70480
Texas,1991,46683,17058998,7,52014
Texas,1992,46350,17378127,7,54234
Texas,1993,47547,17703225,7,54367
Texas,1994,49096,18034406,7,55378
Texas,1995,49641,18371782,7,53765
Texas,1996,50714,18715470,7,55399
Texas,1997,51832,19065587,7,56938
Texas,1998,53527,19422254,7,56845
Texas,1999,54094,19785593,7,58607
Texas,2000,53918,20155730,7,59168
Texas,2001,53797,20532790,7,59058
Texas,2002,51751,20916905,7,56832
Texas,2003,51276,21308205,7,60444
Texas,2004,51108,21706825,7,59635
Texas,2005,50591,22112903,7,59786
Texas,2006,51777,22526577,7,59175
Texas,2007,51912,22947990,7,58709
Texas,2008,51812,23377286,7,60912
Texas,2009,51855,23814614,7,50070
Texas,2010,51536,24260122,7,45391
Texas,2011,52647,24713965,7,41821
Texas,2012,53781,25176298,7,46260
Utah,1984,51575,1456409,8,3721
Utah,1985,53640,1485115,8,3587
Utah,1986,53606,1514387,8,3660
Utah,1987,51821,1544236,8,3473
Utah,1988,53693,1574673,8,3573
Utah,1989,54872,1605710,8,3514
Utah,1990,50299,1637358,8,3309
Utah,1991,52137,1669631,8,3495
Utah,1992,57266,1702539,8,5731
Utah,1993,57175,1736096,8,6261
Utah,1994,56454,1770315,8,6173
Utah,1995,56056,1805208,8,6473
Utah,1996,59369,1840789,8,6617
Utah,1997,63691,1877071,8,6937
Utah,1998,64953,1914068,8,6899
Utah,1999,65485,1951794,8,6908
Utah,2000,64410,1990264,8,7158
Utah,2001,63216,2029493,8,7374
Utah,2002,63277,2069494,8,7358
Utah,2003,63666,2110284,8,7591
Utah,2004,65178,2151878,8,7502
Utah,2005,65371,2194291,8,7406
Utah,2006,62705,2237541,8,7583
Utah,2007,65018,2281643,8,7739
Utah,2008,66729,2326614,8,7449
Utah,2009,63102,2372472,8,6418
Utah,2010,60061,2419234,8,6387
Utah,2011,59355,2466917,8,6618
Utah,2012,62149,2515540,8,7733
Virginia,1984,58697,5489436,5,6954
Virginia,1985,60536,5565512,5,6993
Virginia,1986,60611,5642643,5,7488
Virginia,1987,61383,5720843,5,7365
Virginia,1988,62933,5800126,5,7701
Virginia,1989,62350,5880509,5,7191
Virginia,1990,61530,5962005,5,7401
Virginia,1991,62298,6044631,5,7270
Virginia,1992,61057,6128402,5,7244
Virginia,1993,59226,6213333,5,7266
Virginia,1994,57783,6299442,5,7158
Virginia,1995,57492,6386744,5,6953
Virginia,1996,61138,6475256,5,6943
Virginia,1997,63138,6564995,5,6831
Virginia,1998,64012,6655978,5,6073
Virginia,1999,64965,6748221,5,5981
Virginia,2000,66084,6841743,5,6096
Virginia,2001,66322,6936560,5,5969
Virginia,2002,67992,7032692,5,6058
Virginia,2003,67384,7130156,5,5771
Virginia,2004,63588,7228971,5,5687
Virginia,2005,65076,7329155,5,5720
Virginia,2006,67388,7430728,5,5509
Virginia,2007,67933,7533708,5,5672
Virginia,2008,67536,7638116,5,4992
Virginia,2009,66261,7743970,5,3845
Virginia,2010,65807,7851292,5,3020
Virginia,2011,66355,7960101,5,2908
Virginia,2012,67763,8070418,5,4758
Washington,1984,52404,4164677,9,13680
Washington,1985,52958,4210036,9,14083
Washington,1986,55013,4255396,9,13215
Washington,1987,58401,4300755,9,13185
Washington,1988,60633,4346115,9,13414
Washington,1989,57754,4391475,9,13354
Washington,1990,57086,4436834,9,13164
Washington,1991,56900,4482194,9,15036
Washington,1992,56870,4527554,9,15197
Washington,1993,55342,4572913,9,15443
Washington,1994,54022,4618273,9,14885
Washington,1995,55079,4663633,9,14702
Washington,1996,60412,4708992,9,14438
Washington,1997,67276,4754352,9,14777
Washington,1998,66811,4799712,9,14381
Washington,1999,61617,4845071,9,14479
Washington,2000,57704,4890431,9,14673
Washington,2001,58204,4935791,9,14718
Washington,2002,60374,4981150,9,15008
Washington,2003,61932,5026510,9,15224
Washington,2004,62054,5071870,9,13762
Washington,2005,62899,5117229,9,14844
Washington,2006,65362,5162589,9,14551
Washington,2007,64368,5207949,9,14679
Washington,2008,64529,5253308,9,14785
Washington,2009,63883,5298668,9,14038
Washington,2010,60484,5344028,9,14836
Washington,2011,62054,5389387,9,15107
Washington,2012,62678,5434747,9,15047
Wisconsin,1984,46967,4868571,3,7028
Wisconsin,1985,51700,4916670,3,7051
Wisconsin,1986,53600,4965244,3,7301
Wisconsin,1987,54803,5014298,3,7352
Wisconsin,1988,55363,5063836,3,7290
Wisconsin,1989,53902,5113864,3,7011
Wisconsin,1990,53445,5164386,3,7217
Wisconsin,1991,54002,5215407,3,6869
Wisconsin,1992,53238,5266933,3,6696
Wisconsin,1993,53668,5318967,3,6922
Wisconsin,1994,59653,5371515,3,6412
Wisconsin,1995,61744,5424583,3,6727
Wisconsin,1996,59256,5478175,3,6305
Wisconsin,1997,59190,5532296,3,6458
Wisconsin,1998,62521,5586952,3,6017
Wisconsin,1999,63518,5642148,3,6303
Wisconsin,2000,61380,5697889,3,6384
Wisconsin,2001,60590,5754181,3,6180
Wisconsin,2002,60050,5811029,3,6174
Wisconsin,2003,58505,5868439,3,5901
Wisconsin,2004,55787,5926416,3,5698
Wisconsin,2005,57478,5984965,3,5538
Wisconsin,2006,59692,6044094,3,5252
Wisconsin,2007,57490,6103806,3,4960
Wisconsin,2008,56482,6164108,3,4619
Wisconsin,2009,55619,6225006,3,3352
Wisconsin,2010,54800,6286505,3,2678
Wisconsin,2011,54828,6348613,3,2454
Wisconsin,2012,55511,6411333,3,3370
